train_step,avg_return_0,avg_return_1,avg_return_2,avg_return_3,avg_return_4,avg_of_avg_returns
2,167.0,18.5,11.3,74.4,9.1,56.06000000000002
4,182.4,19.8,12.4,44.0,9.2,53.56
6,122.2,20.9,13.7,22.5,9.0,37.66
8,64.5,12.4,9.5,27.5,9.0,24.580000000000002
10,26.6,10.8,11.7,15.3,9.4,14.760000000000002
12,11.4,10.2,10.0,13.1,9.6,10.860000000000001
14,10.0,9.7,9.1,15.5,9.2,10.7
16,10.0,10.0,9.4,9.9,9.3,9.719999999999999
18,9.6,10.2,9.1,11.1,9.7,9.940000000000001
20,9.5,10.2,9.3,9.1,9.3,9.48
22,9.7,9.4,9.3,9.5,8.8,9.34
24,9.6,9.5,9.5,9.7,9.4,9.54
26,8.9,9.5,9.6,9.1,9.1,9.24
28,9.6,9.5,9.0,9.5,9.2,9.36
30,8.7,9.3,9.7,9.5,9.6,9.360000000000001
32,9.2,9.6,9.4,9.0,9.1,9.26
34,9.6,9.1,12.2,9.4,9.6,9.98
36,9.0,8.9,16.0,9.6,9.1,10.52
38,9.5,8.9,30.2,9.3,9.0,13.379999999999999
40,9.1,9.2,17.0,9.2,9.3,10.76
42,9.6,8.9,13.7,9.6,9.6,10.280000000000001
44,9.8,9.3,13.3,9.3,9.4,10.22
46,9.2,9.7,8.9,9.2,9.0,9.2
48,9.0,9.6,9.6,9.5,9.6,9.46
50,9.5,9.5,9.5,12.4,9.1,10.0
52,9.3,9.5,9.8,10.2,9.8,9.719999999999999
54,9.2,9.2,9.3,10.1,9.6,9.48
56,9.4,9.3,9.6,9.6,9.6,9.500000000000002
58,9.6,9.4,9.4,9.1,9.5,9.4
60,9.2,9.3,9.6,9.5,9.7,9.459999999999999
62,9.0,9.3,10.0,10.3,9.5,9.620000000000001
64,9.3,9.5,9.3,9.8,9.5,9.48
66,9.2,9.9,10.0,10.0,9.2,9.66
68,15.5,9.7,9.3,10.0,9.4,10.78
70,29.5,10.1,8.8,9.7,9.5,13.520000000000001
72,25.0,10.3,9.3,9.5,9.4,12.7
74,25.0,9.7,8.8,10.3,9.5,12.66
76,26.3,9.6,9.2,10.3,9.5,12.979999999999999
78,27.9,9.3,9.3,10.8,9.4,13.34
80,24.7,9.3,9.8,10.9,9.6,12.86
82,11.5,9.3,9.7,11.2,9.4,10.22
84,9.2,9.8,10.0,10.8,9.6,9.879999999999999
86,9.3,9.0,9.7,11.1,9.4,9.7
88,9.2,9.1,9.3,11.6,9.3,9.7
90,9.4,9.4,9.2,14.1,9.4,10.3
92,9.4,9.5,9.5,9.3,9.4,9.42
94,9.3,9.0,9.5,14.1,9.6,10.3
96,9.5,9.1,9.5,13.6,9.2,10.180000000000001
98,9.3,9.2,9.9,12.7,9.4,10.099999999999998
100,9.6,9.7,9.0,12.1,9.5,9.98
